timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695071193835,50620,HTTP Request,200,OK,ThreadLoadTestDaraz 1-9,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,317,0,241
1695071197253,47705,HTTP Request,200,OK,ThreadLoadTestDaraz 1-69,text,true,,1143646,118,70,70,https://www.daraz.com.bd/,1245,0,1141
1695071197083,49288,HTTP Request,200,OK,ThreadLoadTestDaraz 1-66,text,true,,1143660,118,70,70,https://www.daraz.com.bd/,414,0,311
1695071195828,51322,HTTP Request,200,OK,ThreadLoadTestDaraz 1-44,text,true,,1143641,118,70,70,https://www.daraz.com.bd/,416,0,309
1695071195713,51487,HTTP Request,200,OK,ThreadLoadTestDaraz 1-42,text,true,,1143665,118,70,70,https://www.daraz.com.bd/,1745,0,1639
1695071194119,55457,HTTP Request,200,OK,ThreadLoadTestDaraz 1-14,text,true,,1143668,118,70,70,https://www.daraz.com.bd/,325,0,221
1695071195655,54587,HTTP Request,200,OK,ThreadLoadTestDaraz 1-41,text,true,,1143659,118,70,70,https://www.daraz.com.bd/,4184,0,4077
1695071194234,57267,HTTP Request,200,OK,ThreadLoadTestDaraz 1-16,text,true,,1143667,118,70,70,https://www.daraz.com.bd/,408,0,306
1695071196282,55712,HTTP Request,200,OK,ThreadLoadTestDaraz 1-52,text,true,,1143655,118,70,70,https://www.daraz.com.bd/,543,0,307
1695071195371,57276,HTTP Request,200,OK,ThreadLoadTestDaraz 1-36,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,411,0,305
1695071194460,58649,HTTP Request,200,OK,ThreadLoadTestDaraz 1-20,text,true,,1143650,118,70,70,https://www.daraz.com.bd/,1055,0,950
1695071196397,57167,HTTP Request,200,OK,ThreadLoadTestDaraz 1-54,text,true,,1143678,118,70,70,https://www.daraz.com.bd/,5737,0,5635
1695071193891,59910,HTTP Request,200,OK,ThreadLoadTestDaraz 1-10,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,269,0,198
1695071196967,57669,HTTP Request,200,OK,ThreadLoadTestDaraz 1-64,text,true,,1143682,118,70,70,https://www.daraz.com.bd/,2035,0,1931
1695071195770,60267,HTTP Request,200,OK,ThreadLoadTestDaraz 1-43,text,true,,1143652,118,70,70,https://www.daraz.com.bd/,415,0,307
1695071193720,62566,HTTP Request,200,OK,ThreadLoadTestDaraz 1-7,text,true,,1143668,118,70,70,https://www.daraz.com.bd/,432,0,356
1695071193551,62755,HTTP Request,200,OK,ThreadLoadTestDaraz 1-4,text,true,,1143659,118,70,70,https://www.daraz.com.bd/,601,0,525
1695071196113,61071,HTTP Request,200,OK,ThreadLoadTestDaraz 1-49,text,true,,1143649,118,70,70,https://www.daraz.com.bd/,3559,0,3452
1695071197140,60182,HTTP Request,200,OK,ThreadLoadTestDaraz 1-67,text,true,,1143668,118,70,70,https://www.daraz.com.bd/,1675,0,1569
1695071195998,62160,HTTP Request,200,OK,ThreadLoadTestDaraz 1-47,text,true,,1143666,118,70,70,https://www.daraz.com.bd/,840,0,730
1695071195143,63458,HTTP Request,200,OK,ThreadLoadTestDaraz 1-32,text,true,,1143687,118,70,70,https://www.daraz.com.bd/,4066,0,3963
1695071193606,65559,HTTP Request,200,OK,ThreadLoadTestDaraz 1-5,text,true,,1143681,118,70,70,https://www.daraz.com.bd/,547,0,470
